hourly_time,seller,buyer,tx_cnt,price,
2023-06-21 10:00:00.000 UTC,78,99,162,1.07E-06,
2023-06-21 11:00:00.000 UTC,91,91,158,1.06E-06,
2023-06-21 12:00:00.000 UTC,71,92,163,1.07E-06,
2023-06-21 13:00:00.000 UTC,72,104,173,1.06E-06,
2023-06-21 14:00:00.000 UTC,104,197,320,1.08E-06,
2023-06-21 15:00:00.000 UTC,221,523,1013,1.21E-06,
2023-06-21 16:00:00.000 UTC,307,646,1152,1.29E-06,
2023-06-21 17:00:00.000 UTC,264,415,883,1.30E-06,
2023-06-21 18:00:00.000 UTC,321,581,1303,1.41E-06,
2023-06-21 19:00:00.000 UTC,283,420,935,1.40E-06,
2023-06-21 20:00:00.000 UTC,268,352,748,1.40E-06,
2023-06-21 21:00:00.000 UTC,275,270,648,1.38E-06,
2023-06-21 22:00:00.000 UTC,194,279,547,1.37E-06,
2023-06-21 23:00:00.000 UTC,178,245,478,1.39E-06,
2023-06-22 00:00:00.000 UTC,172,291,618,1.41E-06,
2023-06-22 01:00:00.000 UTC,239,636,1259,1.50E-06,
2023-06-22 02:00:00.000 UTC,222,440,896,1.50E-06,
2023-06-22 03:00:00.000 UTC,194,392,681,1.52E-06,
2023-06-22 04:00:00.000 UTC,191,274,513,1.51E-06,
2023-06-22 05:00:00.000 UTC,174,222,484,1.51E-06,
2023-06-22 06:00:00.000 UTC,228,239,540,1.45E-06,
2023-06-22 07:00:00.000 UTC,153,193,373,1.43E-06,
2023-06-22 08:00:00.000 UTC,103,161,286,1.43E-06,
2023-06-22 09:00:00.000 UTC,139,221,419,1.48E-06,
2023-06-22 10:00:00.000 UTC,143,263,507,1.52E-06,
2023-06-22 11:00:00.000 UTC,172,228,512,1.45E-06,
2023-06-22 12:00:00.000 UTC,150,221,482,1.46E-06,
2023-06-22 13:00:00.000 UTC,285,580,1175,1.61E-06,
2023-06-22 14:00:00.000 UTC,356,512,1133,1.57E-06,
2023-06-22 15:00:00.000 UTC,252,362,777,1.52E-06,
2023-06-22 16:00:00.000 UTC,289,510,1098,1.63E-06,
2023-06-22 17:00:00.000 UTC,298,443,969,1.66E-06,
2023-06-22 18:00:00.000 UTC,257,422,862,1.65E-06,
2023-06-22 19:00:00.000 UTC,232,311,645,1.61E-06,
2023-06-22 20:00:00.000 UTC,241,272,618,1.58E-06,
2023-06-22 21:00:00.000 UTC,230,261,660,1.57E-06,
2023-06-22 22:00:00.000 UTC,212,219,490,1.56E-06,
2023-06-22 23:00:00.000 UTC,170,206,474,1.55E-06,
2023-06-23 00:00:00.000 UTC,176,260,576,1.58E-06,
2023-06-23 01:00:00.000 UTC,184,244,504,1.59E-06,
2023-06-23 02:00:00.000 UTC,208,218,526,1.53E-06,
2023-06-23 03:00:00.000 UTC,139,173,337,1.55E-06,
2023-06-23 04:00:00.000 UTC,116,165,311,1.58E-06,
2023-06-23 05:00:00.000 UTC,144,195,386,1.58E-06,
2023-06-23 06:00:00.000 UTC,141,184,382,1.58E-06,
2023-06-23 07:00:00.000 UTC,122,145,289,1.55E-06,
2023-06-23 08:00:00.000 UTC,88,152,234,1.57E-06,
2023-06-23 09:00:00.000 UTC,210,148,379,1.55E-06,
2023-06-23 10:00:00.000 UTC,119,143,262,1.54E-06,
2023-06-23 11:00:00.000 UTC,95,132,220,1.54E-06,
2023-06-23 12:00:00.000 UTC,138,188,362,1.51E-06,
2023-06-23 13:00:00.000 UTC,209,227,551,1.48E-06,
2023-06-23 14:00:00.000 UTC,156,169,377,1.49E-06,
2023-06-23 15:00:00.000 UTC,148,333,693,1.57E-06,
2023-06-23 16:00:00.000 UTC,321,492,1060,1.70E-06,
2023-06-23 17:00:00.000 UTC,205,321,575,1.67E-06,
2023-06-23 18:00:00.000 UTC,209,270,520,1.65E-06,
2023-06-23 19:00:00.000 UTC,152,236,415,1.65E-06,
2023-06-23 20:00:00.000 UTC,149,214,407,1.65E-06,
2023-06-23 21:00:00.000 UTC,141,208,367,1.67E-06,
2023-06-23 22:00:00.000 UTC,156,193,350,1.64E-06,
2023-06-23 23:00:00.000 UTC,153,221,390,1.64E-06,
2023-06-24 00:00:00.000 UTC,145,182,346,1.63E-06,
2023-06-24 01:00:00.000 UTC,97,136,253,1.62E-06,
2023-06-24 02:00:00.000 UTC,108,177,277,1.64E-06,
2023-06-24 03:00:00.000 UTC,86,133,210,1.64E-06,
2023-06-24 04:00:00.000 UTC,98,118,211,1.62E-06,
2023-06-24 05:00:00.000 UTC,88,126,215,1.63E-06,
2023-06-24 06:00:00.000 UTC,83,98,165,1.62E-06,
2023-06-24 07:00:00.000 UTC,100,120,224,1.60E-06,
2023-06-24 08:00:00.000 UTC,114,123,241,1.60E-06,
2023-06-24 09:00:00.000 UTC,110,161,278,1.66E-06,
2023-06-24 10:00:00.000 UTC,89,119,201,1.66E-06,
2023-06-24 11:00:00.000 UTC,85,142,229,1.66E-06,
2023-06-24 12:00:00.000 UTC,131,228,437,1.70E-06,
2023-06-24 13:00:00.000 UTC,177,257,510,1.69E-06,
2023-06-24 14:00:00.000 UTC,174,206,431,1.64E-06,
2023-06-24 15:00:00.000 UTC,180,239,537,1.58E-06,
2023-06-24 16:00:00.000 UTC,215,246,530,1.52E-06,
2023-06-24 17:00:00.000 UTC,154,234,435,1.55E-06,
2023-06-24 18:00:00.000 UTC,116,150,266,1.56E-06,
2023-06-24 19:00:00.000 UTC,127,152,277,1.56E-06,
2023-06-24 20:00:00.000 UTC,115,129,253,1.55E-06,
2023-06-24 21:00:00.000 UTC,109,118,239,1.54E-06,
2023-06-24 22:00:00.000 UTC,86,124,184,1.55E-06,
2023-06-24 23:00:00.000 UTC,98,93,195,1.54E-06,
2023-06-25 00:00:00.000 UTC,85,89,173,1.55E-06,
2023-06-25 01:00:00.000 UTC,76,91,186,1.55E-06,
2023-06-25 02:00:00.000 UTC,91,124,229,1.57E-06,
2023-06-25 03:00:00.000 UTC,93,145,262,1.59E-06,
2023-06-25 04:00:00.000 UTC,141,157,363,1.63E-06,
2023-06-25 05:00:00.000 UTC,98,123,237,1.62E-06,
2023-06-25 06:00:00.000 UTC,104,135,247,1.63E-06,
2023-06-25 07:00:00.000 UTC,84,96,163,1.60E-06,
2023-06-25 08:00:00.000 UTC,85,93,175,1.60E-06,
2023-06-25 09:00:00.000 UTC,84,88,158,1.59E-06,
2023-06-25 10:00:00.000 UTC,92,109,200,1.60E-06,
2023-06-25 11:00:00.000 UTC,81,85,163,1.61E-06,
2023-06-25 12:00:00.000 UTC,78,106,176,1.61E-06,
2023-06-25 13:00:00.000 UTC,104,128,254,1.58E-06,
2023-06-25 14:00:00.000 UTC,89,119,186,1.58E-06,
2023-06-25 15:00:00.000 UTC,182,112,291,1.56E-06,
2023-06-25 16:00:00.000 UTC,121,140,323,1.58E-06,
2023-06-25 17:00:00.000 UTC,134,161,305,1.61E-06,
2023-06-25 18:00:00.000 UTC,110,141,292,1.58E-06,
2023-06-25 19:00:00.000 UTC,88,122,206,1.59E-06,
2023-06-25 20:00:00.000 UTC,93,121,206,1.59E-06,
2023-06-25 21:00:00.000 UTC,118,112,239,1.59E-06,
2023-06-25 22:00:00.000 UTC,97,155,275,1.62E-06,
2023-06-25 23:00:00.000 UTC,117,110,259,1.61E-06,
2023-06-26 00:00:00.000 UTC,84,140,245,1.60E-06,
2023-06-26 01:00:00.000 UTC,113,127,271,1.56E-06,
2023-06-26 02:00:00.000 UTC,107,134,282,1.52E-06,
2023-06-26 03:00:00.000 UTC,69,101,169,1.53E-06,
2023-06-26 04:00:00.000 UTC,74,77,152,1.53E-06,
2023-06-26 05:00:00.000 UTC,76,72,135,1.53E-06,
2023-06-26 06:00:00.000 UTC,75,75,154,1.53E-06,
2023-06-26 07:00:00.000 UTC,70,91,155,1.57E-06,
2023-06-26 08:00:00.000 UTC,66,73,118,1.55E-06,
2023-06-26 09:00:00.000 UTC,73,82,141,1.55E-06,
2023-06-26 10:00:00.000 UTC,71,86,158,1.53E-06,
2023-06-26 11:00:00.000 UTC,72,87,150,1.55E-06,
2023-06-26 12:00:00.000 UTC,84,97,163,1.55E-06,
2023-06-26 13:00:00.000 UTC,98,147,280,1.57E-06,
2023-06-26 14:00:00.000 UTC,115,151,277,1.60E-06,
2023-06-26 15:00:00.000 UTC,98,124,222,1.57E-06,
2023-06-26 16:00:00.000 UTC,311,125,435,1.56E-06,
2023-06-26 17:00:00.000 UTC,142,149,281,1.53E-06,
2023-06-26 18:00:00.000 UTC,106,107,205,1.53E-06,
2023-06-26 19:00:00.000 UTC,103,109,192,1.53E-06,
2023-06-26 20:00:00.000 UTC,139,136,292,1.52E-06,
2023-06-26 21:00:00.000 UTC,105,126,214,1.51E-06,
2023-06-26 22:00:00.000 UTC,114,111,240,1.51E-06,
2023-06-26 23:00:00.000 UTC,77,99,172,1.52E-06,
2023-06-27 00:00:00.000 UTC,92,105,195,1.51E-06,
2023-06-27 01:00:00.000 UTC,96,103,221,1.51E-06,
2023-06-27 02:00:00.000 UTC,76,103,156,1.53E-06,
2023-06-27 03:00:00.000 UTC,80,103,171,1.54E-06,
2023-06-27 04:00:00.000 UTC,78,105,164,1.55E-06,
2023-06-27 05:00:00.000 UTC,99,109,220,1.55E-06,
2023-06-27 06:00:00.000 UTC,75,91,163,1.56E-06,
2023-06-27 07:00:00.000 UTC,78,110,196,1.58E-06,
2023-06-27 08:00:00.000 UTC,78,105,178,1.58E-06,
2023-06-27 09:00:00.000 UTC,72,99,152,1.57E-06,
2023-06-27 10:00:00.000 UTC,117,186,355,1.63E-06,
2023-06-27 11:00:00.000 UTC,122,138,229,1.64E-06,
2023-06-27 12:00:00.000 UTC,114,160,289,1.64E-06,
2023-06-27 13:00:00.000 UTC,120,168,291,1.63E-06,
2023-06-27 14:00:00.000 UTC,118,162,301,1.62E-06,
2023-06-27 15:00:00.000 UTC,142,150,274,1.61E-06,
2023-06-27 16:00:00.000 UTC,89,118,190,1.61E-06,
2023-06-27 17:00:00.000 UTC,110,150,248,1.62E-06,
2023-06-27 18:00:00.000 UTC,105,157,248,1.62E-06,
2023-06-27 19:00:00.000 UTC,92,97,180,1.61E-06,
2023-06-27 20:00:00.000 UTC,124,122,238,1.61E-06,
2023-06-27 21:00:00.000 UTC,102,156,276,1.62E-06,
2023-06-27 22:00:00.000 UTC,95,115,199,1.62E-06,
2023-06-27 23:00:00.000 UTC,108,140,224,1.61E-06,
2023-06-28 00:00:00.000 UTC,123,170,325,1.56E-06,
2023-06-28 01:00:00.000 UTC,95,110,216,1.57E-06,
2023-06-28 02:00:00.000 UTC,89,135,223,1.57E-06,
2023-06-28 03:00:00.000 UTC,86,116,192,1.56E-06,
2023-06-28 04:00:00.000 UTC,75,99,169,1.56E-06,
2023-06-28 05:00:00.000 UTC,83,83,171,1.55E-06,
2023-06-28 06:00:00.000 UTC,97,91,161,1.54E-06,
2023-06-28 07:00:00.000 UTC,85,92,165,1.52E-06,
2023-06-28 08:00:00.000 UTC,82,102,159,1.52E-06,
2023-06-28 09:00:00.000 UTC,67,79,139,1.54E-06,
2023-06-28 10:00:00.000 UTC,65,83,123,1.53E-06,
2023-06-28 11:00:00.000 UTC,80,109,164,1.54E-06,
2023-06-28 12:00:00.000 UTC,106,118,217,1.52E-06,
2023-06-28 13:00:00.000 UTC,127,142,296,1.50E-06,
2023-06-28 14:00:00.000 UTC,88,135,223,1.52E-06,
2023-06-28 15:00:00.000 UTC,76,111,163,1.53E-06,
2023-06-28 16:00:00.000 UTC,98,82,163,1.52E-06,
2023-06-28 17:00:00.000 UTC,140,160,291,1.49E-06,
2023-06-28 18:00:00.000 UTC,138,143,273,1.48E-06,
2023-06-28 19:00:00.000 UTC,141,173,351,1.43E-06,
2023-06-28 20:00:00.000 UTC,154,186,362,1.42E-06,
2023-06-28 21:00:00.000 UTC,121,123,271,1.43E-06,
2023-06-28 22:00:00.000 UTC,170,179,519,1.44E-06,
2023-06-28 23:00:00.000 UTC,105,95,205,1.43E-06,
2023-06-29 00:00:00.000 UTC,117,119,227,1.42E-06,
2023-06-29 01:00:00.000 UTC,141,151,298,1.43E-06,
2023-06-29 02:00:00.000 UTC,121,106,213,1.43E-06,
2023-06-29 03:00:00.000 UTC,126,112,220,1.42E-06,
2023-06-29 04:00:00.000 UTC,95,82,162,1.42E-06,
2023-06-29 05:00:00.000 UTC,92,89,174,1.42E-06,
2023-06-29 06:00:00.000 UTC,152,143,349,1.42E-06,
2023-06-29 07:00:00.000 UTC,86,99,178,1.44E-06,
2023-06-29 08:00:00.000 UTC,83,102,174,1.46E-06,
2023-06-29 09:00:00.000 UTC,178,75,216,1.46E-06,
2023-06-29 10:00:00.000 UTC,81,117,201,1.49E-06,
2023-06-29 11:00:00.000 UTC,91,88,183,1.49E-06,
2023-06-29 12:00:00.000 UTC,172,263,564,1.59E-06,
2023-06-29 13:00:00.000 UTC,130,172,330,1.59E-06,
2023-06-29 14:00:00.000 UTC,109,114,216,1.56E-06,
2023-06-29 15:00:00.000 UTC,112,113,206,1.54E-06,
2023-06-29 16:00:00.000 UTC,102,105,189,1.55E-06,
2023-06-29 17:00:00.000 UTC,103,94,184,1.54E-06,
2023-06-29 18:00:00.000 UTC,124,110,217,1.54E-06,
2023-06-29 19:00:00.000 UTC,91,90,154,1.54E-06,
2023-06-29 20:00:00.000 UTC,110,98,191,1.54E-06,
2023-06-29 21:00:00.000 UTC,103,92,178,1.54E-06,
2023-06-29 22:00:00.000 UTC,88,76,153,1.54E-06,
2023-06-29 23:00:00.000 UTC,115,106,208,1.54E-06,
2023-06-30 00:00:00.000 UTC,113,97,219,1.55E-06,
2023-06-30 01:00:00.000 UTC,129,109,220,1.53E-06,
2023-06-30 02:00:00.000 UTC,124,126,308,1.57E-06,
2023-06-30 03:00:00.000 UTC,128,175,380,1.62E-06,
2023-06-30 04:00:00.000 UTC,129,210,399,1.62E-06,
2023-06-30 05:00:00.000 UTC,130,180,304,1.63E-06,
2023-06-30 06:00:00.000 UTC,198,150,337,1.60E-06,
2023-06-30 07:00:00.000 UTC,76,93,166,1.60E-06,
2023-06-30 08:00:00.000 UTC,88,101,167,1.61E-06,
2023-06-30 09:00:00.000 UTC,65,107,186,1.61E-06,
2023-06-30 10:00:00.000 UTC,82,122,181,1.61E-06,
2023-06-30 11:00:00.000 UTC,75,125,197,1.63E-06,
2023-06-30 12:00:00.000 UTC,131,217,448,1.68E-06,
2023-06-30 13:00:00.000 UTC,183,260,533,1.61E-06,
2023-06-30 14:00:00.000 UTC,165,258,478,1.57E-06,
2023-06-30 15:00:00.000 UTC,120,151,270,1.56E-06,
2023-06-30 16:00:00.000 UTC,110,171,338,1.59E-06,
2023-06-30 17:00:00.000 UTC,124,203,359,1.65E-06,
2023-06-30 18:00:00.000 UTC,131,159,353,1.64E-06,
2023-06-30 19:00:00.000 UTC,122,152,266,1.64E-06,
2023-06-30 20:00:00.000 UTC,114,113,217,1.64E-06,
2023-06-30 21:00:00.000 UTC,91,103,186,1.63E-06,
2023-06-30 22:00:00.000 UTC,101,119,218,1.64E-06,
2023-06-30 23:00:00.000 UTC,99,123,233,1.64E-06,
2023-07-01 00:00:00.000 UTC,105,134,258,1.61E-06,
2023-07-01 01:00:00.000 UTC,116,144,261,1.58E-06,
2023-07-01 02:00:00.000 UTC,88,96,153,1.57E-06,
2023-07-01 03:00:00.000 UTC,81,78,150,1.56E-06,
2023-07-01 04:00:00.000 UTC,86,89,162,1.56E-06,
2023-07-01 05:00:00.000 UTC,59,64,105,1.56E-06,
2023-07-01 06:00:00.000 UTC,73,89,134,1.56E-06,
2023-07-01 07:00:00.000 UTC,68,86,143,1.55E-06,
2023-07-01 08:00:00.000 UTC,50,62,97,1.56E-06,
2023-07-01 09:00:00.000 UTC,75,83,139,1.58E-06,
2023-07-01 10:00:00.000 UTC,87,122,170,1.57E-06,
2023-07-01 11:00:00.000 UTC,69,73,126,1.57E-06,
2023-07-01 12:00:00.000 UTC,79,110,209,1.58E-06,
2023-07-01 13:00:00.000 UTC,96,114,179,1.58E-06,
2023-07-01 14:00:00.000 UTC,77,80,127,1.58E-06,
2023-07-01 15:00:00.000 UTC,86,124,197,1.57E-06,
2023-07-01 16:00:00.000 UTC,97,169,278,1.56E-06,
2023-07-01 17:00:00.000 UTC,97,174,258,1.56E-06,
2023-07-01 18:00:00.000 UTC,103,160,272,1.56E-06,
2023-07-01 19:00:00.000 UTC,85,148,231,1.56E-06,
2023-07-01 20:00:00.000 UTC,70,83,139,1.55E-06,
2023-07-01 21:00:00.000 UTC,89,132,220,1.55E-06,
2023-07-01 22:00:00.000 UTC,102,96,205,1.54E-06,
2023-07-01 23:00:00.000 UTC,96,158,257,1.54E-06,
2023-07-02 00:00:00.000 UTC,95,140,274,1.55E-06,
2023-07-02 01:00:00.000 UTC,101,166,276,1.54E-06,
2023-07-02 02:00:00.000 UTC,76,168,275,1.54E-06,
2023-07-02 03:00:00.000 UTC,83,169,275,1.54E-06,
2023-07-02 04:00:00.000 UTC,98,212,353,1.52E-06,
2023-07-02 05:00:00.000 UTC,65,117,166,1.53E-06,
2023-07-02 06:00:00.000 UTC,55,118,170,1.52E-06,
2023-07-02 07:00:00.000 UTC,49,101,138,1.53E-06,
2023-07-02 08:00:00.000 UTC,61,129,186,1.54E-06,
2023-07-02 09:00:00.000 UTC,57,153,215,1.54E-06,
2023-07-02 10:00:00.000 UTC,70,125,170,1.54E-06,
2023-07-02 11:00:00.000 UTC,82,141,208,1.54E-06,
2023-07-02 12:00:00.000 UTC,71,112,146,1.54E-06,
2023-07-02 13:00:00.000 UTC,103,206,287,1.54E-06,
2023-07-02 14:00:00.000 UTC,81,223,305,1.54E-06,
2023-07-02 15:00:00.000 UTC,91,185,300,1.55E-06,
2023-07-02 16:00:00.000 UTC,91,274,391,1.56E-06,
2023-07-02 17:00:00.000 UTC,102,312,512,1.55E-06,
2023-07-02 18:00:00.000 UTC,99,267,400,1.54E-06,
2023-07-02 19:00:00.000 UTC,126,239,380,1.54E-06,
2023-07-02 20:00:00.000 UTC,147,258,483,1.56E-06,
2023-07-02 21:00:00.000 UTC,131,247,394,1.57E-06,
2023-07-02 22:00:00.000 UTC,115,357,604,1.59E-06,
2023-07-02 23:00:00.000 UTC,120,255,344,1.59E-06,
2023-07-03 00:00:00.000 UTC,95,281,391,1.58E-06,
2023-07-03 01:00:00.000 UTC,98,211,310,1.57E-06,
2023-07-03 02:00:00.000 UTC,97,289,552,1.59E-06,
2023-07-03 03:00:00.000 UTC,84,205,290,1.59E-06,
2023-07-03 04:00:00.000 UTC,95,228,370,1.61E-06,
2023-07-03 05:00:00.000 UTC,101,230,357,1.63E-06,
2023-07-03 06:00:00.000 UTC,104,152,243,1.62E-06,
2023-07-03 07:00:00.000 UTC,118,223,366,1.65E-06,
2023-07-03 08:00:00.000 UTC,156,233,516,1.71E-06,
2023-07-03 09:00:00.000 UTC,164,252,440,1.73E-06,
2023-07-03 10:00:00.000 UTC,265,373,765,1.81E-06,
2023-07-03 11:00:00.000 UTC,209,490,906,1.81E-06,
2023-07-03 12:00:00.000 UTC,159,328,502,1.78E-06,
2023-07-03 13:00:00.000 UTC,206,342,587,1.78E-06,
2023-07-03 14:00:00.000 UTC,159,345,525,1.79E-06,
2023-07-03 15:00:00.000 UTC,181,514,754,1.82E-06,
2023-07-03 16:00:00.000 UTC,216,306,568,1.81E-06,
2023-07-03 17:00:00.000 UTC,175,292,465,1.81E-06,
2023-07-03 18:00:00.000 UTC,192,222,412,1.79E-06,
2023-07-03 19:00:00.000 UTC,131,196,335,1.80E-06,
2023-07-03 20:00:00.000 UTC,157,181,333,1.81E-06,
2023-07-03 21:00:00.000 UTC,168,206,365,1.79E-06,
2023-07-03 22:00:00.000 UTC,113,236,344,1.82E-06,
2023-07-03 23:00:00.000 UTC,131,237,364,1.81E-06,
2023-07-04 00:00:00.000 UTC,118,177,336,1.82E-06,
2023-07-04 01:00:00.000 UTC,118,218,357,1.81E-06,
2023-07-04 02:00:00.000 UTC,142,287,439,1.84E-06,
2023-07-04 03:00:00.000 UTC,127,240,360,1.80E-06,
2023-07-04 04:00:00.000 UTC,128,194,347,1.74E-06,
2023-07-04 05:00:00.000 UTC,106,215,335,1.74E-06,
2023-07-04 06:00:00.000 UTC,98,142,224,1.74E-06,
2023-07-04 07:00:00.000 UTC,98,128,202,1.74E-06,
2023-07-04 08:00:00.000 UTC,60,206,296,1.74E-06,
2023-07-04 09:00:00.000 UTC,106,253,455,1.73E-06,
2023-07-04 10:00:00.000 UTC,94,220,313,1.74E-06,
2023-07-04 11:00:00.000 UTC,81,161,217,1.75E-06,
2023-07-04 12:00:00.000 UTC,98,175,284,1.76E-06,
2023-07-04 13:00:00.000 UTC,112,159,260,1.74E-06,
2023-07-04 14:00:00.000 UTC,112,143,237,1.74E-06,
2023-07-04 15:00:00.000 UTC,167,166,342,1.73E-06,
2023-07-04 16:00:00.000 UTC,125,153,258,1.74E-06,
2023-07-04 17:00:00.000 UTC,106,122,211,1.74E-06,
2023-07-04 18:00:00.000 UTC,84,96,158,1.71E-06,
2023-07-04 19:00:00.000 UTC,105,88,170,1.71E-06,
2023-07-04 20:00:00.000 UTC,80,100,176,1.73E-06,
2023-07-04 21:00:00.000 UTC,67,72,108,1.73E-06,
2023-07-04 22:00:00.000 UTC,70,87,139,1.72E-06,
2023-07-04 23:00:00.000 UTC,81,74,125,1.72E-06,
2023-07-05 00:00:00.000 UTC,69,69,126,1.71E-06,
2023-07-05 01:00:00.000 UTC,67,73,113,1.73E-06,
2023-07-05 02:00:00.000 UTC,75,94,151,1.74E-06,
2023-07-05 03:00:00.000 UTC,68,67,120,1.74E-06,
2023-07-05 04:00:00.000 UTC,57,67,109,1.74E-06,
2023-07-05 05:00:00.000 UTC,76,76,140,1.75E-06,
2023-07-05 06:00:00.000 UTC,69,72,120,1.74E-06,
2023-07-05 07:00:00.000 UTC,64,76,107,1.74E-06,
2023-07-05 08:00:00.000 UTC,82,73,129,1.71E-06,
2023-07-05 09:00:00.000 UTC,67,76,122,1.71E-06,
2023-07-05 10:00:00.000 UTC,104,125,220,1.67E-06,
2023-07-05 11:00:00.000 UTC,115,106,206,1.64E-06,
2023-07-05 12:00:00.000 UTC,91,83,162,1.63E-06,
2023-07-05 13:00:00.000 UTC,92,115,182,1.63E-06,
2023-07-05 14:00:00.000 UTC,104,123,226,1.63E-06,
2023-07-05 15:00:00.000 UTC,115,110,216,1.63E-06,
2023-07-05 16:00:00.000 UTC,81,83,137,1.64E-06,
2023-07-05 17:00:00.000 UTC,96,108,180,1.65E-06,
2023-07-05 18:00:00.000 UTC,78,73,133,1.64E-06,
2023-07-05 19:00:00.000 UTC,91,78,137,1.64E-06,
2023-07-05 20:00:00.000 UTC,83,84,141,1.63E-06,
2023-07-05 21:00:00.000 UTC,86,79,150,1.64E-06,
2023-07-05 22:00:00.000 UTC,90,79,144,1.63E-06,
2023-07-05 23:00:00.000 UTC,67,68,127,1.64E-06,
2023-07-06 00:00:00.000 UTC,61,68,111,1.65E-06,
2023-07-06 01:00:00.000 UTC,76,57,112,1.64E-06,
2023-07-06 02:00:00.000 UTC,69,88,148,1.65E-06,
2023-07-06 03:00:00.000 UTC,60,53,95,1.65E-06,
2023-07-06 04:00:00.000 UTC,50,51,89,1.65E-06,
2023-07-06 05:00:00.000 UTC,61,68,103,1.65E-06,
2023-07-06 06:00:00.000 UTC,71,85,136,1.70E-06,
2023-07-06 07:00:00.000 UTC,70,69,119,1.71E-06,
2023-07-06 08:00:00.000 UTC,97,90,174,1.72E-06,
2023-07-06 09:00:00.000 UTC,99,139,200,1.76E-06,
2023-07-06 10:00:00.000 UTC,103,124,206,1.73E-06,
2023-07-06 11:00:00.000 UTC,96,109,192,1.73E-06,
2023-07-06 12:00:00.000 UTC,112,119,248,1.68E-06,
2023-07-06 13:00:00.000 UTC,130,110,209,1.66E-06,
2023-07-06 14:00:00.000 UTC,151,153,349,1.59E-06,
2023-07-06 15:00:00.000 UTC,125,146,282,1.62E-06,
2023-07-06 16:00:00.000 UTC,110,119,218,1.61E-06,
2023-07-06 17:00:00.000 UTC,119,124,222,1.60E-06,
2023-07-06 18:00:00.000 UTC,97,88,150,1.61E-06,
2023-07-06 19:00:00.000 UTC,116,125,219,1.59E-06,
2023-07-06 20:00:00.000 UTC,143,148,295,1.58E-06,
2023-07-06 21:00:00.000 UTC,174,147,318,1.57E-06,
2023-07-06 22:00:00.000 UTC,125,108,222,1.58E-06,
2023-07-06 23:00:00.000 UTC,137,122,270,1.56E-06,
2023-07-07 00:00:00.000 UTC,110,122,230,1.55E-06,
2023-07-07 01:00:00.000 UTC,166,103,267,1.55E-06,
2023-07-07 02:00:00.000 UTC,131,118,242,1.57E-06,
2023-07-07 03:00:00.000 UTC,428,88,506,1.58E-06,
2023-07-07 04:00:00.000 UTC,102,86,189,1.57E-06,
2023-07-07 05:00:00.000 UTC,100,109,191,1.55E-06,
2023-07-07 06:00:00.000 UTC,98,104,181,1.55E-06,
2023-07-07 07:00:00.000 UTC,102,111,190,1.54E-06,
2023-07-07 08:00:00.000 UTC,84,97,155,1.53E-06,
2023-07-07 09:00:00.000 UTC,90,101,175,1.54E-06,
2023-07-07 10:00:00.000 UTC,80,101,172,1.54E-06,
2023-07-07 11:00:00.000 UTC,73,92,149,1.54E-06,
2023-07-07 12:00:00.000 UTC,74,83,143,1.53E-06,
2023-07-07 13:00:00.000 UTC,105,133,235,1.56E-06,
2023-07-07 14:00:00.000 UTC,90,114,180,1.58E-06,
2023-07-07 15:00:00.000 UTC,118,118,221,1.58E-06,
2023-07-07 16:00:00.000 UTC,101,96,166,1.57E-06,
2023-07-07 17:00:00.000 UTC,106,76,180,1.55E-06,
2023-07-07 18:00:00.000 UTC,89,79,165,1.55E-06,
2023-07-07 19:00:00.000 UTC,79,63,135,1.55E-06,
2023-07-07 20:00:00.000 UTC,75,63,126,1.55E-06,
2023-07-07 21:00:00.000 UTC,89,90,172,1.56E-06,
2023-07-07 22:00:00.000 UTC,119,86,195,1.55E-06,
2023-07-07 23:00:00.000 UTC,99,106,219,1.55E-06,
2023-07-08 00:00:00.000 UTC,87,82,194,1.57E-06,
2023-07-08 01:00:00.000 UTC,94,106,229,1.58E-06,
2023-07-08 02:00:00.000 UTC,98,112,220,1.57E-06,
2023-07-08 03:00:00.000 UTC,115,97,217,1.57E-06,
2023-07-08 04:00:00.000 UTC,68,85,141,1.57E-06,
2023-07-08 05:00:00.000 UTC,62,60,112,1.56E-06,
2023-07-08 06:00:00.000 UTC,71,103,167,1.55E-06,
2023-07-08 07:00:00.000 UTC,83,95,163,1.56E-06,
2023-07-08 08:00:00.000 UTC,67,91,143,1.56E-06,
2023-07-08 09:00:00.000 UTC,82,108,167,1.57E-06,
2023-07-08 10:00:00.000 UTC,65,74,153,1.56E-06,
2023-07-08 11:00:00.000 UTC,83,120,179,1.55E-06,
2023-07-08 12:00:00.000 UTC,72,81,132,1.55E-06,
2023-07-08 13:00:00.000 UTC,67,90,147,1.55E-06,
2023-07-08 14:00:00.000 UTC,74,77,132,1.55E-06,
2023-07-08 15:00:00.000 UTC,103,97,186,1.53E-06,
2023-07-08 16:00:00.000 UTC,102,115,193,1.54E-06,
2023-07-08 17:00:00.000 UTC,98,75,176,1.55E-06,
2023-07-08 18:00:00.000 UTC,92,78,186,1.54E-06,
2023-07-08 19:00:00.000 UTC,99,93,202,1.52E-06,
2023-07-08 20:00:00.000 UTC,113,95,197,1.52E-06,
2023-07-08 21:00:00.000 UTC,91,100,203,1.52E-06,
2023-07-08 22:00:00.000 UTC,98,78,183,1.53E-06,
2023-07-08 23:00:00.000 UTC,76,69,134,1.55E-06,
2023-07-09 00:00:00.000 UTC,71,79,149,1.56E-06,
