Date,SPX Index,LUATTRUU Index,BBDXY Index,BCOM Index,COIN50I Index,XBTUSD BGN Curncy,XAU Curncy,FEDL01 Index
9/3/2022,3924.26,2246.25,1303.14,119.1003,129.5,19969.21,1712.19,2.33
9/4/2022,3924.26,2246.25,1303.14,119.1003,129.5,19969.21,1712.19,2.33
9/5/2022,3924.26,2246.25,1305.33,119.1003,126.61,19742.13,1710.4,2.33
9/6/2022,3908.19,2228.09,1311.47,117.4672,128.99,18978.5,1702.14,2.33
9/7/2022,3979.87,2239.73,1306.15,115.7208,121.51,19387.15,1718.37,2.33
9/8/2022,4006.18,2232.37,1306.49,116.1733,126.41,19379.74,1708.46,2.33
9/9/2022,4067.36,2231.34,1298.63,118.5179,135.45,21300.3,1716.83,2.33
9/10/2022,4067.36,2231.34,1298.63,118.5179,135.45,21300.3,1716.83,2.33
9/11/2022,4067.36,2231.34,1298.63,118.5179,135.45,21300.3,1716.83,2.33
9/12/2022,4110.41,2227.52,1293.48,120.78,140.04,22409.58,1724.54,2.33
9/13/2022,3932.69,2219.96,1308.85,120.107,130.25,20240.4,1702.17,2.33
9/14/2022,3946.01,2219.41,1306.6,121.3896,128.29,19946.38,1697.32,2.33
9/15/2022,3901.35,2214.96,1309.36,117.7562,122.88,19852.49,1665.11,2.33
9/16/2022,3873.33,2214.03,1308.67,116.7431,121.4,19751.07,1675.06,2.33
9/17/2022,3873.33,2214.03,1308.67,116.7431,121.4,19751.07,1675.06,2.33
9/18/2022,3873.33,2214.03,1308.67,116.7431,121.4,19751.07,1675.06,2.33
9/19/2022,3899.89,2211.32,1307.67,116.8749,117.12,19522.21,1675.84,2.33
9/20/2022,3855.93,2203.59,1312.92,117.3242,116.4,18974.31,1664.89,2.33
9/21/2022,3789.93,2210.14,1321.99,116.9968,116.34,18926.45,1673.89,2.33
9/22/2022,3757.99,2188.8,1322.74,116.0139,113.18,19247.72,1671.22,3.08
9/23/2022,3693.23,2188.31,1339.64,112.4019,113.05,18852.06,1643.94,3.08
9/24/2022,3693.23,2188.31,1339.64,112.4019,113.05,18852.06,1643.94,3.08
9/25/2022,3693.23,2188.31,1339.64,112.4019,113.05,18852.06,1643.94,3.08
9/26/2022,3655.04,2168.32,1352.79,110.6013,116.12,19113.38,1622.36,3.08
9/27/2022,3647.29,2155.25,1353.41,110.4532,121.77,19072.71,1628.9,3.08
9/28/2022,3719.04,2186.26,1339.8,112.7518,116.57,19567.79,1659.97,3.08
9/29/2022,3640.47,2179.51,1335.12,112.5709,115.77,19508.14,1660.54,3.08
9/30/2022,3585.62,2172.7,1337.47,111.4887,119.83,19425.13,1660.61,3.08
10/1/2022,3585.62,2172.7,1337.47,111.4887,119.83,19425.13,1660.61,3.08
10/2/2022,3585.62,2172.7,1337.47,111.4887,119.83,19425.13,1660.61,3.08
10/3/2022,3678.43,2188.3,1331.2,112.7541,116.38,19597.13,1699.89,3.08
10/4/2022,3790.93,2189.8,1317.43,115.7081,119.98,20340.91,1726.13,3.08
10/5/2022,3783.28,2179.07,1325.75,116.4826,118.23,19988.42,1716.26,3.08
10/6/2022,3744.52,2171.74,1335.43,116.7247,120.57,20051.13,1712.53,3.08
10/7/2022,3639.66,2163.28,1340.74,117.1356,117.92,19551.56,1694.82,3.08
10/8/2022,3639.66,2163.28,1340.74,117.1356,117.92,19551.56,1694.82,3.08
10/9/2022,3639.66,2163.28,1340.74,117.1356,117.92,19551.56,1694.82,3.08
10/10/2022,3612.39,2163.28,1344.35,116.0076,115.37,19241.2,1668.61,3.08
10/11/2022,3588.84,2158.03,1346.88,115.4479,113.32,19019.1,1666.34,3.08
10/12/2022,3577.03,2163.37,1346.57,114.6169,113.8,19169.43,1673.19,3.08
10/13/2022,3669.91,2152.6,1340.36,115.9979,108.62,19386.99,1666.37,3.08
10/14/2022,3583.07,2146.57,1349.55,113.6662,115.47,19177.31,1644.47,3.08
10/15/2022,3583.07,2146.57,1349.55,113.6662,115.47,19177.31,1644.47,3.08
10/16/2022,3583.07,2146.57,1349.55,113.6662,115.47,19177.31,1644.47,3.08
10/17/2022,3677.95,2147.29,1339.95,113.1218,115.91,19529.38,1650.09,3.08
10/18/2022,3719.98,2151.04,1339.43,111.8046,115.04,19367.71,1652.22,3.08
10/19/2022,3695.16,2135.64,1347.76,111.2009,113.69,19196.47,1629.44,3.08
10/20/2022,3665.78,2124.14,1347.09,111.449,114.39,19030.39,1628.02,3.08
10/21/2022,3752.75,2123.71,1335.57,111.271,111.79,19181.79,1657.69,3.08
10/22/2022,3752.75,2123.71,1335.57,111.271,111.79,19181.79,1657.69,3.08
10/23/2022,3752.75,2123.71,1335.57,111.271,111.79,19181.79,1657.69,3.08
10/24/2022,3797.34,2120.91,1340.41,111.6278,114.84,19382.19,1649.78,3.08
10/25/2022,3859.11,2138.2,1329.59,112.8293,117.31,20189.29,1653.17,3.08
10/26/2022,3830.6,2146.85,1317.62,113.8936,127.88,20752.38,1664.57,3.08
10/27/2022,3807.3,2157.39,1323.02,113.2491,126.53,20399.52,1663.31,3.08
10/28/2022,3901.06,2149.28,1325.46,111.7561,126.02,20635.82,1644.86,3.08
10/29/2022,3901.06,2149.28,1325.46,111.7561,126.02,20635.82,1644.86,3.08
10/30/2022,3901.06,2149.28,1325.46,111.7561,126.02,20635.82,1644.86,3.08
10/31/2022,3871.98,2142.42,1334.27,113.3532,128.29,20405.66,1633.56,3.08
11/1/2022,3856.1,2144.43,1332.09,113.5167,128.82,20479.4,1647.98,3.08
11/2/2022,3759.69,2141.29,1336.07,115.0882,127.65,20175.79,1635.24,3.08
11/3/2022,3719.89,2134.03,1344.82,113.6014,127.18,20238.8,1629.49,3.83
11/4/2022,3770.55,2129.76,1321.74,117.4946,132.26,21135.44,1681.87,3.83
11/5/2022,3770.55,2129.76,1321.74,117.4946,132.26,21135.44,1681.87,3.83
11/6/2022,3770.55,2129.76,1321.74,117.4946,132.26,21135.44,1681.87,3.83
11/7/2022,3806.8,2123.43,1317.04,118.1416,131.21,20683.87,1675.63,3.83
11/8/2022,3828.11,2132.46,1312.25,116.3446,121.73,18698.63,1712.42,3.83
11/9/2022,3748.57,2137.28,1319.54,114.5601,102.62,15731.3,1706.74,3.83
11/10/2022,3956.37,2171.46,1293.06,115.9968,109.03,17807.64,1755.45,3.83
11/11/2022,3992.93,2171.46,1275.89,116.8796,104.13,16757.37,1771.24,3.83
11/12/2022,3992.93,2171.46,1275.89,116.8796,104.13,16757.37,1771.24,3.83
11/13/2022,3992.93,2171.46,1275.89,116.8796,104.13,16757.37,1771.24,3.83
11/14/2022,3957.25,2166.26,1278.78,116.6252,102.01,16385.41,1771.4,3.83
11/15/2022,3991.73,2177.85,1274.7,117.5266,104.59,16890.18,1778.94,3.83
11/16/2022,3958.79,2190.12,1274.29,116.8407,99.99,16531.47,1773.87,3.83
11/17/2022,3946.56,2180.13,1279.86,115.1212,100.33,16680.76,1760.44,3.83
11/18/2022,3965.34,2174.2,1282.4,114.794,101.53,16637.36,1750.68,3.83
11/19/2022,3965.34,2174.2,1282.4,114.794,101.53,16637.36,1750.68,3.83
11/20/2022,3965.34,2174.2,1282.4,114.794,101.53,16637.36,1750.68,3.83
11/21/2022,3949.94,2175.03,1291.57,115.3334,96.24,15631.95,1738.05,3.83
11/22/2022,4003.58,2183.31,1284.6,116.3729,97.19,16130.03,1740.25,3.83
11/23/2022,4027.26,2193.1,1274.57,116.5097,98.87,16471.9,1749.68,3.83
11/24/2022,4027.26,2193.1,1271.38,116.5097,100.49,16543.55,1755.24,3.83
11/25/2022,4026.12,2192.88,1272.85,114.9175,100.25,16497.05,1754.93,3.83
11/26/2022,4026.12,2192.88,1272.85,114.9175,100.25,16497.05,1754.93,3.83
11/27/2022,4026.12,2192.88,1272.85,114.9175,100.25,16497.05,1754.93,3.83
11/28/2022,3963.94,2194.77,1280.93,114.3929,98,16196.39,1741.36,3.83
11/29/2022,3957.63,2188.06,1279.53,115.1879,100.64,16460.7,1749.85,3.83
11/30/2022,4080.11,2199.79,1269.83,116.0528,104.2,17104.5,1768.52,3.83
12/1/2022,4076.57,2220.66,1257.22,116.079,104.69,16929.96,1803.1,3.83
12/2/2022,4071.7,2226.28,1256.74,114.4683,104.81,17014.59,1797.63,3.83
12/3/2022,4071.7,2226.28,1256.74,114.4683,104.81,17014.59,1797.63,3.83
12/4/2022,4071.7,2226.28,1256.74,114.4683,104.81,17014.59,1797.63,3.83
12/5/2022,3998.84,2211.54,1266.71,111.1317,105.17,16972.24,1768.68,3.83
12/6/2022,3941.26,2220.7,1270.13,109.979,104.31,16994.34,1771.04,3.83
12/7/2022,3933.92,2237.52,1265.91,110.7246,102.76,16830.68,1786.27,3.83
12/8/2022,3963.51,2230.64,1262.43,111.1893,103.51,17184.1,1789.14,3.83
12/9/2022,3934.38,2217.09,1263.79,111.7327,105.27,17113.29,1797.32,3.83
12/10/2022,3934.38,2217.09,1263.79,111.7327,105.27,17113.29,1797.32,3.83
12/11/2022,3934.38,2217.09,1263.79,111.7327,105.27,17113.29,1797.32,3.83
12/12/2022,3990.56,2216.4,1266.27,112.737,103.14,17177.78,1781.44,3.83
12/13/2022,4019.65,2229.61,1254.82,114.9612,108.02,17762,1810.8,3.83
12/14/2022,3995.32,2234.21,1250.97,114.549,109.54,17828.9,1807.32,3.83
12/15/2022,3895.75,2236.25,1263.16,113.79,104.99,17399.63,1776.85,4.33
12/16/2022,3852.36,2232.11,1264.3,112.7092,100.87,16837.95,1793.08,4.33
12/17/2022,3852.36,2232.11,1264.3,112.7092,100.87,16837.95,1793.08,4.33
12/18/2022,3852.36,2232.11,1264.3,112.7092,100.87,16837.95,1793.08,4.33
12/19/2022,3817.66,2219.86,1263.89,111.6411,98.2,16586.82,1787.62,4.33
12/20/2022,3821.62,2208.74,1255.06,111.9071,99.99,16881.54,1817.94,4.33
12/21/2022,3878.44,2211.06,1255.7,113.1305,99.56,16793.1,1814.39,4.33
12/22/2022,3822.39,2209.59,1257.31,111.2826,97.84,16792.25,1792.52,4.33
12/23/2022,3844.82,2200.7,1255.39,112.5557,99.73,16811.33,1798.2,4.33
12/24/2022,3844.82,2200.7,1255.39,112.5557,99.73,16811.33,1798.2,4.33
12/25/2022,3844.82,2200.7,1255.39,112.5557,99.73,16811.33,1798.2,4.33
12/26/2022,3844.82,2200.7,1255.39,112.5557,99.49,16833.01,1798.2,4.33
12/27/2022,3829.25,2187.85,1254.43,113.3564,99.27,16692.55,1813.69,4.33
12/28/2022,3783.22,2184.57,1257.75,112.6616,97.44,16517.32,1804.35,4.33
12/29/2022,3849.28,2190.79,1251.36,112.3937,97.8,16593.4,1814.91,4.33
12/30/2022,3839.5,2188.39,1246.6,112.8052,97.16,16579.06,1824.02,4.33
12/31/2022,3839.5,2188.39,1246.6,112.8052,97.16,16579.06,1824.02,4.33
1/1/2023,3839.5,2188.39,1246.6,112.8052,97.16,16579.06,1824.02,4.33
1/2/2023,3839.5,2188.39,1246.6,112.8052,99.23,16750.94,1824.02,4.33
1/3/2023,3824.14,2195.75,1255.66,110.3157,98.95,16661.86,1839.48,4.33
1/4/2023,3852.97,2206.51,1251.2,108.5645,101.31,16821.82,1854.56,4.33
1/5/2023,3808.1,2204.71,1258.25,107.3618,100.92,16844.62,1832.89,4.33
1/6/2023,3895.08,2224.97,1245.12,108.1114,101.29,16927.86,1865.69,4.33
1/7/2023,3895.08,2224.97,1245.12,108.1114,101.29,16927.86,1865.69,4.33
1/8/2023,3895.08,2224.97,1245.12,108.1114,101.29,16927.86,1865.69,4.33
1/9/2023,3892.09,2230.5,1237.63,109.2429,106.62,17181.34,1871.81,4.33
1/10/2023,3919.25,2220.21,1238.31,108.6524,106.45,17466.71,1877.03,4.33
1/11/2023,3969.61,2230.83,1237.39,109.6679,105.79,17560.6,1875.69,4.33
1/12/2023,3983.17,2246.33,1226.6,110.9404,110.58,18830.98,1897.09,4.33
1/13/2023,3999.09,2238.14,1224.26,111.5772,115.78,19813.55,1920.23,4.33
1/14/2023,3999.09,2238.14,1224.26,111.5772,115.78,19813.55,1920.23,4.33
1/15/2023,3999.09,2238.14,1224.26,111.5772,115.78,19813.55,1920.23,4.33
1/16/2023,3999.09,2238.14,1227,111.5772,126.21,21133.18,1916.02,4.33
1/17/2023,3990.97,2235.72,1225.54,112.0157,127.73,21316.08,1908.69,4.33
1/18/2023,3928.86,2256.53,1228.06,111.5941,126.17,20778.65,1904.11,4.33
1/19/2023,3898.85,2251.77,1225.81,111.8466,124.62,20939.64,1932.24,4.33
1/20/2023,3972.61,2240.19,1224.86,112.1277,126.7,22318.24,1926.08,4.33
1/21/2023,3972.61,2240.19,1224.86,112.1277,126.7,22318.24,1926.08,4.33
1/22/2023,3972.61,2240.19,1224.86,112.1277,126.7,22318.24,1926.08,4.33
1/23/2023,4019.81,2234.93,1225.23,112.5185,135.3,22998.16,1931.04,4.33
1/24/2023,4016.95,2244.44,1224.42,111.9141,135.64,22904.83,1937.36,4.33
1/25/2023,4016.22,2246.82,1220.95,111.7393,131.43,23598.24,1946.11,4.33
1/26/2023,4060.43,2241.19,1221.39,112.3885,134.73,23080.96,1929.21,4.33
1/27/2023,4070.56,2239.4,1222.19,111.611,134.46,23092,1928.04,4.33
1/28/2023,4070.56,2239.4,1222.19,111.611,134.46,23092,1928.04,4.33
1/29/2023,4070.56,2239.4,1222.19,111.611,134.46,23092,1928.04,4.33
1/30/2023,4017.77,2235,1225.14,110.7983,135.47,22747.14,1923.17,4.33
1/31/2023,4076.6,2243.23,1223.2,111.8001,135.67,22950.56,1928.36,4.33
2/1/2023,4119.21,2255.53,1213.96,109.5348,134.2,23682.05,1950.52,4.33
2/2/2023,4179.76,2255.76,1218.67,109.4116,141.61,23460.05,1912.72,4.58
2/3/2023,4136.48,2238.22,1233.7,107.0711,140.51,23383.51,1864.97,4.58
2/4/2023,4136.48,2238.22,1233.7,107.0711,140.51,23383.51,1864.97,4.58
2/5/2023,4136.48,2238.22,1233.7,107.0711,140.51,23383.51,1864.97,4.58
2/6/2023,4111.08,2225.47,1241.48,106.6752,137.83,22916.21,1867.48,4.58
2/7/2023,4164,2221.59,1236.24,108.1139,137.03,23199.48,1873.1,4.58
2/8/2023,4117.86,2226.12,1238.01,108.0934,137.95,22959.05,1875.49,4.58
2/9/2023,4081.5,2218.12,1236.3,107.9031,136.25,21857.43,1861.78,4.57
2/10/2023,4090.46,2210.27,1237.34,108.6756,129,21540.9,1865.57,4.58
2/11/2023,4090.46,2210.27,1237.34,108.6756,129,21540.9,1865.57,4.58
2/12/2023,4090.46,2210.27,1237.34,108.6756,129,21540.9,1865.57,4.58
2/13/2023,4137.29,2215.25,1235.46,108.5619,126.76,21630.92,1853.49,4.58
2/14/2023,4136.13,2208.35,1234.75,108.7588,131.06,22252.63,1854.31,4.58
2/15/2023,4147.6,2203.22,1242.19,107.4009,135.1,24179.13,1836.01,4.58
2/16/2023,4090.41,2195.48,1243.61,107.4432,147.43,24535.46,1836.36,4.58
2/17/2023,4079.09,2201.55,1242.35,106.5327,142.5,24487.25,1842.36,4.58
2/18/2023,4079.09,2201.55,1242.35,106.5327,142.5,24487.25,1842.36,4.58
2/19/2023,4079.09,2201.55,1242.35,106.5327,142.5,24487.25,1842.36,4.58
2/20/2023,4079.09,2201.55,1242.05,106.5327,147.22,24769.17,1841.38,4.58
2/21/2023,3997.34,2185.43,1246.22,107.0443,144.21,24199.85,1835.09,4.58
2/22/2023,3991.05,2190.16,1249.38,106.1328,139.26,23805.88,1825.39,4.58
2/23/2023,4012.32,2196.15,1248.74,105.9813,141.6,23878.02,1822.28,4.58
2/24/2023,3970.04,2184.62,1257.14,105.5489,137.24,23101.79,1811.04,4.58
2/25/2023,3970.04,2184.62,1257.14,105.5489,137.24,23101.79,1811.04,4.58
2/26/2023,3970.04,2184.62,1257.14,105.5489,137.24,23101.79,1811.04,4.58
2/27/2023,3982.24,2188.89,1252.88,105.9698,139.01,23384.87,1817.14,4.57
2/28/2023,3970.15,2190.74,1254.69,106.1591,138.56,23146.88,1826.92,4.57
3/1/2023,3951.39,2179.59,1248.43,107.2923,139.8,23558.34,1836.72,4.58
3/2/2023,3981.35,2173.3,1253.22,106.9377,137.16,23415.5,1835.87,4.57
3/3/2023,4045.64,2187.17,1246.95,108.3105,131.47,22242.64,1856.48,4.57
3/4/2023,4045.64,2187.17,1246.95,108.3105,131.47,22242.64,1856.48,4.57
3/5/2023,4045.64,2187.17,1246.95,108.3105,131.47,22242.64,1856.48,4.57
3/6/2023,4048.42,2183.67,1247.01,107.3258,132.21,22408.87,1846.86,4.57
3/7/2023,3986.37,2182.54,1259.62,105.7738,130.55,22055.35,1813.45,4.57
3/8/2023,3992.01,2181.88,1259.67,105.0476,129.42,22006.5,1813.8,4.57
3/9/2023,3918.32,2191.42,1258.6,104.1983,126.72,20226.09,1831.03,4.57
3/10/2023,3861.59,2222.72,1253.53,104.5533,117.43,20101.78,1868.26,4.57
3/11/2023,3861.59,2222.72,1253.53,104.5533,117.43,20101.78,1868.26,4.57
3/12/2023,3861.59,2222.72,1253.53,104.5533,117.43,20101.78,1868.26,4.57
3/13/2023,3855.76,2245.41,1245.08,105.1314,139.05,24234.19,1913.7,4.58
3/14/2023,3919.29,2228,1243.35,104.2085,149.22,24636.25,1904.01,4.58
3/15/2023,3891.93,2253.11,1254.44,102.152,138.76,24391.4,1918.58,4.58
3/16/2023,3960.28,2238.04,1250.74,102.7609,140.97,24753.63,1919.52,4.58
3/17/2023,3916.64,2258.35,1246.67,102.5945,147.49,26823.38,1989.25,4.58
3/18/2023,3916.64,2258.35,1246.67,102.5945,147.49,26823.38,1989.25,4.58
3/19/2023,3916.64,2258.35,1246.67,102.5945,147.49,26823.38,1989.25,4.58
3/20/2023,3951.57,2250.35,1241.34,102.5698,153.24,28082.46,1978.84,4.58
3/21/2023,4002.87,2236.26,1240.97,102.707,155.59,28154.56,1940.07,4.58
3/22/2023,3936.97,2256.4,1234.21,102.5711,157.15,27392.32,1970.11,4.58
3/23/2023,3948.72,2264.61,1232.51,102.5509,158.33,28333,1993.4,4.83
3/24/2023,3970.99,2266.53,1237.14,103.0238,153.56,27618.28,1978.21,4.83
3/25/2023,3970.99,2266.53,1237.14,103.0238,153.56,27618.28,1978.21,4.83
3/26/2023,3970.99,2266.53,1237.14,103.0238,153.56,27618.28,1978.21,4.83
3/27/2023,3977.53,2245.27,1235.07,103.7487,148.19,27048.29,1956.67,4.83
3/28/2023,3971.27,2243.06,1229.71,104.362,148.75,27313.73,1973.54,4.83
3/29/2023,4027.81,2240.32,1232.47,104.1591,155.29,28393,1964.7,4.83
3/30/2023,4050.83,2242.94,1227.61,104.3921,155.5,28152.28,1980.37,4.83
3/31/2023,4109.31,2254.15,1230.24,105.5076,157.45,28395.3,1969.28,4.83
4/1/2023,4109.31,2254.15,1230.24,105.5076,157.45,28395.3,1969.28,4.83
4/2/2023,4109.31,2254.15,1230.24,105.5076,157.45,28395.3,1969.28,4.83
4/3/2023,4124.51,2261.78,1225.51,106.5337,154.35,27588.08,1984.65,4.83
4/4/2023,4100.6,2272.17,1222.58,106.5169,157.76,28257.1,2020.42,4.83
4/5/2023,4090.38,2279.07,1225.67,106.6344,158.75,28157.09,2020.73,4.83
4/6/2023,4105.02,2280.16,1226.29,106.2398,156.92,27992.29,2007.91,4.83
4/7/2023,4105.02,2266.68,1226.29,106.2398,156.2,27890.37,2007.91,4.83
4/8/2023,4105.02,2266.68,1226.29,106.2398,156.2,27890.37,2007.91,4.83
4/9/2023,4105.02,2266.68,1226.29,106.2398,156.2,27890.37,2007.91,4.83
4/10/2023,4109.11,2263.92,1231.53,106.2505,157.34,29142.36,1991.48,4.83
4/11/2023,4108.94,2263.57,1228.88,107.1386,164.92,30192.1,2003.62,4.83
4/12/2023,4091.95,2267.21,1223.42,107.6193,164.77,29968.01,2014.93,4.83
4/13/2023,4146.22,2262.41,1216.67,107.7188,169.15,30285.33,2040.22,4.83
4/14/2023,4137.64,2252.19,1221.76,107.8204,172.73,30470.31,2004.17,4.83
4/15/2023,4137.64,2252.19,1221.76,107.8204,172.73,30470.31,2004.17,4.83
4/16/2023,4137.64,2252.19,1221.76,107.8204,172.73,30470.31,2004.17,4.83
4/17/2023,4151.32,2242.01,1226.51,108.0345,169.15,29459.36,1995.19,4.83
4/18/2023,4154.87,2244.14,1224.26,108.7529,172.49,30422,2005.45,4.83
4/19/2023,4154.52,2241.42,1226.82,107.3306,165.82,29249.26,1994.93,4.83
4/20/2023,4129.79,2250.57,1225.27,106.3893,162.21,28203.91,2004.8,4.83
4/21/2023,4133.52,2246.54,1225.11,105.5753,157.74,27272.1,1983.06,4.83
4/22/2023,4133.52,2246.54,1225.11,105.5753,157.74,27272.1,1983.06,4.83
4/23/2023,4133.52,2246.54,1225.11,105.5753,157.74,27272.1,1983.06,4.83
4/24/2023,4137.04,2255.16,1222.98,105.9963,153.79,27460.55,1989.14,4.83
4/25/2023,4071.63,2273.42,1228.38,104.6145,151.69,27979.6,1997.39,4.83
4/26/2023,4055.99,2265.47,1226.29,103.4534,164,28417.5,1989.04,4.83
4/27/2023,4135.35,2253.09,1225.46,103.3361,159.43,29633.43,1987.78,4.83
4/28/2023,4169.48,2266.23,1226.82,104.3114,159.81,29354.75,1990,4.83
4/29/2023,4169.48,2266.23,1226.82,104.3114,159.81,29354.75,1990,4.83
4/30/2023,4169.48,2266.23,1226.82,104.3114,159.81,29354.75,1990,4.83
5/1/2023,4167.87,2245.16,1230.97,103.6653,156.35,27683.13,1982.56,4.83
5/2/2023,4119.58,2267.24,1228.86,102.3281,156.16,28695.82,2016.68,4.83
5/3/2023,4090.75,2278.07,1223.43,101.5413,155.37,28528.95,2038.97,4.83
5/4/2023,4061.22,2276.46,1221.86,101.6529,158.49,28884.06,2050.28,5.08
5/5/2023,4136.25,2267.61,1219.39,102.9563,161.98,29524.75,2016.79,5.08
5/6/2023,4136.25,2267.61,1219.39,102.9563,161.98,29524.75,2016.79,5.08
5/7/2023,4136.25,2267.61,1219.39,102.9563,161.98,29524.75,2016.79,5.08
5/8/2023,4138.12,2256.93,1220.32,103.6997,155.01,27562.71,2021.16,5.08
5/9/2023,4119.17,2254.47,1222.01,103.5492,152.86,27659.74,2034.56,5.08
5/10/2023,4137.64,2266.82,1218.81,102.734,154.72,27875.64,2030.09,5.08
5/11/2023,4130.62,2273.02,1225.05,101.1199,149.04,27009.45,2015.05,5.08
5/12/2023,4124.08,2263.93,1231.12,101.1839,145.89,26447.7,2010.77,5.08
5/13/2023,4124.08,2263.93,1231.12,101.1839,145.89,26447.7,2010.77,5.08
5/14/2023,4124.08,2263.93,1231.12,101.1839,145.89,26447.7,2010.77,5.08
5/15/2023,4136.28,2259.07,1227.36,102.3245,151.44,27354.85,2016.49,5.08
5/16/2023,4109.9,2254.07,1230.19,101.1662,149.67,26956.57,1989.17,5.08
5/17/2023,4158.77,2248.66,1232.92,101.4239,148.73,27337.78,1981.84,5.08
5/18/2023,4198.05,2238.3,1239.92,100.966,150.9,26726.05,1957.55,5.08
5/19/2023,4191.98,2232.13,1236.68,101.0741,149.36,26839.54,1977.81,5.08
5/20/2023,4191.98,2232.13,1236.68,101.0741,149.36,26839.54,1977.81,5.08
5/21/2023,4191.98,2232.13,1236.68,101.0741,149.36,26839.54,1977.81,5.08
5/22/2023,4192.63,2230.01,1238.37,100.8743,149.73,26899.28,1971.86,5.08
5/23/2023,4145.58,2231.92,1241.28,100.4944,152.03,27223.3,1975.23,5.08
5/24/2023,4115.24,2226.93,1244.14,100.5773,146.2,26401.81,1957.16,5.08
5/25/2023,4151.28,2216.98,1248.33,99.2939,146.96,26490.2,1941.41,5.08
5/26/2023,4205.45,2215.69,1245.87,100.0794,149.27,26759.28,1946.46,5.08
5/27/2023,4205.45,2215.69,1245.87,100.0794,149.27,26759.28,1946.46,5.08
5/28/2023,4205.45,2215.69,1245.87,100.0794,149.27,26759.28,1946.46,5.08
5/29/2023,4205.45,2215.69,1245.64,100.0794,154.77,27693.13,1943.19,5.08
5/30/2023,4205.52,2232.5,1244.57,98.3284,154.26,27772.51,1959.33,5.08
5/31/2023,4179.83,2239.92,1246.14,97.9647,151.19,27117.1,1962.73,5.08
6/1/2023,4221.02,2244.81,1238.41,99.1922,150.81,26868.32,1977.61,5.08
6/2/2023,4282.37,2231.9,1241.5,99.8213,151.98,27183.62,1947.97,5.08
6/3/2023,4282.37,2231.9,1241.5,99.8213,151.98,27183.62,1947.97,5.08
6/4/2023,4282.37,2231.9,1241.5,99.8213,151.98,27183.62,1947.97,5.08
6/5/2023,4273.79,2232.47,1240.79,100.0633,151.02,25641.7,1961.86,5.08
6/6/2023,4283.85,2233.79,1240.34,100.4277,146.78,26945.16,1963.52,5.08
6/7/2023,4267.52,2222.51,1241.03,100.6793,147.59,26363.47,1940.02,5.08
6/8/2023,4293.93,2232.29,1233.5,101.388,148.53,26645.5,1965.46,5.08
6/9/2023,4298.86,2227.75,1234.24,100.9596,147.83,26444.43,1961.19,5.08
6/10/2023,4298.86,2227.75,1234.24,100.9596,147.83,26444.43,1961.19,5.08
6/11/2023,4298.86,2227.75,1234.24,100.9596,147.83,26444.43,1961.19,5.08
6/12/2023,4338.93,2231.1,1234.9,99.9348,139.98,25895,1957.84,5.08
6/13/2023,4369.01,2219.97,1231.79,101.1083,140.46,25849.13,1943.74,5.08
6/14/2023,4372.59,2222.72,1229.06,101.2802,140.7,24928.57,1942.52,5.08
6/15/2023,4425.84,2233.09,1220.59,103.5079,134.15,25547.99,1958.01,5.07
6/16/2023,4409.59,2227.36,1221.96,105.1417,136.72,26394.71,1957.98,5.08
6/17/2023,4409.59,2227.36,1221.96,105.1417,136.72,26394.71,1957.98,5.08
6/18/2023,4409.59,2227.36,1221.96,105.1417,136.72,26394.71,1957.98,5.08
6/19/2023,4409.59,2227.36,1224.52,105.1417,140.8,26718.39,1950.48,5.08
6/20/2023,4388.71,2233.04,1226.23,103.6242,141.72,28169.64,1936.42,5.07
6/21/2023,4365.69,2234.53,1222.67,104.7676,154.7,29985.4,1932.55,5.07
6/22/2023,4381.89,2224.28,1226.5,103.2163,156.23,30157.31,1914.01,5.07
6/23/2023,4348.33,2231.48,1231.48,102.3456,158.36,30928.74,1921.2,5.07
6/24/2023,4348.33,2231.48,1231.48,102.3456,158.36,30928.74,1921.2,5.07
6/25/2023,4348.33,2231.48,1231.48,102.3456,158.36,30928.74,1921.2,5.07
6/26/2023,4328.82,2234.84,1230.45,102.4776,159.41,30163.13,1923.26,5.07
6/27/2023,4378.41,2229.24,1227.91,101.2242,160.53,30655.23,1913.69,5.07
6/28/2023,4376.86,2235.07,1233.48,100.3296,157.78,30104.08,1907.32,5.07
6/29/2023,4396.44,2217.54,1236.6,100.2506,157.98,30400.46,1908.2,5.07
6/30/2023,4450.38,2223.1,1233,101.4785,157.4,30390.91,1919.35,5.08
7/1/2023,4450.38,2223.1,1233,101.4785,157.4,30390.91,1919.35,5.08
7/2/2023,4450.38,2223.1,1233,101.4785,157.4,30390.91,1919.35,5.08
7/3/2023,4455.59,2217.54,1232.86,101.2527,164.17,31128.76,1921.64,5.08
7/4/2023,4455.59,2217.54,1232.1,101.2527,164.74,30807.48,1925.48,5.08
7/5/2023,4446.82,2210.29,1234.62,102.0268,160.9,30470.54,1915.3,5.08
7/6/2023,4411.59,2197.55,1235.2,101.3891,159.2,30315.91,1910.9,5.08
7/7/2023,4398.95,2196.43,1226.82,101.9122,159.95,30272.41,1925.05,5.08
7/8/2023,4398.95,2196.43,1226.82,101.9122,159.95,30272.41,1925.05,5.08
7/9/2023,4398.95,2196.43,1226.82,101.9122,159.95,30272.41,1925.05,5.08
7/10/2023,4409.53,2203.48,1223.84,102.1541,159.37,30785.96,1925.35,5.07
